id	file	seg	src	tgt
005999	WORLD/AREAD124.EMI	11	{框04}{立绘8040}「それよりも‥\nこの先、どうする？\n---\nいずれ、ここにも\nルディアの手が回ろう‥\n---\nむろん、ウインディアとしては\n全力をあげて、そなた達を\nかばうつもりだが‥	{框04}{立绘8040}「先不谈这个‥\n今后有何打算？\n---\n迟早卢迪亚的手\n也会伸到这里‥\n---\n当然，温迪亚打算\n倾尽全力\n庇护你们‥
006000	WORLD/AREAD124.EMI	11	{框03}	{框03}
006001	WORLD/AREAD124.EMI	11	{框03}	{框03}
006002	WORLD/AREAD124.EMI	11	{框06}{立绘8040}「ふーむ‥、しかし‥\n風竜のことは‥\n---\n王と言えども、何とも‥	{框06}{立绘8040}「唔姆‥只是‥\n风龙之事‥\n---\n即便是王，也无能为力‥
006003	WORLD/AREAD124.EMI	11	{框06}	{框06}
006004	WORLD/AREAD124.EMI	11	{框06}{立绘8040}「ふむ‥、わかった。\n---\nならば、東の森に住む\n\n---\n風のみこに会うがよい。\n---\n風竜につかえる、みこだ。	{框06}{立绘8040}「唔姆‥明白了。\n---\n那么，就去见住于东方森林的\n\n---\n风之巫女吧。\n---\n她是侍奉风龙的巫女。
006005	WORLD/AREAD124.EMI	11	{框06}{立绘8040}「この事、わしの方から\nことづけておく‥\n---\n今日はゆっくり休み\n明日、出立するとよかろう。	{框06}{立绘8040}「此事我会亲自\n派人转告‥\n---\n今日好好休息\n明日启程为佳。
006006	WORLD/AREAD124.EMI	11	{立绘8040}「みこの住む森は、東だ。\n---\nルディアが、何か言ってきたら\nごまかしておくから\n心配するな‥	{立绘8040}「巫女所居森林在东边。\n---\n卢迪亚若来问起\n我会先敷衍过去\n不必担心‥
006007	WORLD/AREAD124.EMI	11	「{队员01}さまを\nかばわねばならないし‥\n---\nルディアとの関係も\n悪くできない‥\n---\n難しいお立場ですな\n王様は‥	「既要庇护\n{队员01}大人‥\n---\n又不能与卢迪亚\n交恶‥\n---\n国王的处境\n真是为难啊‥
006008	WORLD/AREAD124.EMI	11	「エリーナさまの事‥\n誰よりも心配で\nいらっしゃるのに‥\n---\n人前では、そのことを\n決して口にされない‥\n---\nつらいお立場です\n王様は‥！	「明明比谁都\n担心艾莉娜大人\n却从不表露‥\n---\n在人前绝口\n不提此事‥\n---\n王的位置\n真是煎熬啊‥！
006010	WORLD/AREAD124.EMI	11	「{道具0705}は\n風竜をまつる風の塔に\n入るための、大切な神具‥\n---\nこの\n---\n城の地下に\nほかんしてございます。	「{道具0705}是\n进入供奉风龙的\n风之塔的重要神具‥\n---\n就保管在\n---\n这座城的\n地下。
006011	WORLD/AREAD124.EMI	11	「風竜は‥\n---\nラーウィ様は、人とまみえぬ\n竜の中にあって‥\n---\n人語を解し、語ることをする\nめずらしい存在なのです。	「风龙‥\n---\n拉维大人虽身为\n不现于人前的龙‥\n---\n却通人言、会说话\n实属罕见的存在。
006013	WORLD/AREAD124.EMI	11	「すでにお話は\nうかがっております\nさあ、どうぞ！	「事情我们已经\n有所耳闻\n快请进！
006014	WORLD/AREAD124.EMI	11	「風の塔って、この城よりも\nずっと高いそうですよ‥\n---\nもー、たまりませんね！	「听说风之塔比\n这座城还要高得多‥\n---\n啊——受不了啦！
006015	WORLD/AREAD124.EMI	11	「みこ様はもう長いこと\nカスクの森に住まわれて‥\n---\n風竜様とお会いする時以外\nほとんど、姿をお見せに\nならないのです。	「巫女大人在卡斯库\n森林住了很久‥\n---\n除了会见风龙大人\n几乎从不\n现身。
006017	WORLD/AREAD124.EMI	11	「城の近边ではルディアの\n兵を見た、との話も闻きます\n---\nここに、手が回る前に\nお急ぎなされ。	「据说城附近也有人\n见过卢迪亚的士兵\n---\n趁他们的手还没伸到\n请快动身。
006018	WORLD/AREAD124.EMI	11	「みこ様が、最後に\nお城へいらしたのは\n---\n{队员01}様が\nお生まれになった\n時だそうですよ‥	「巫女大人最后一次\n来城堡‥\n---\n据说是在\n{队员01}大人\n出生之时哦‥
006019	WORLD/AREAD124.EMI	11	「風竜さまを\n近くで見るには‥\n---\n北の、風の塔から\nさらに高く上がらないと\nだめなんですよね‥	「想近距离\n看风龙大人‥\n---\n就得从北边的\n风之塔再往上爬\n才行呢‥
006020	WORLD/AREAD124.EMI	11	「ふぅ、エリーナ様には\nいいなずけのルディア王子が‥\n---\nはぁ、{队员01}様には\n次期王女としての立場が‥\n---\n道ならぬ愛と\n身分違いの愛\nぼくは、どちらを選べば‥？	「唉，艾莉娜大人有\n未婚夫卢迪亚王子‥\n---\n呼，{队员01}大人又有\n下任王女的身份‥\n---\n不伦之爱与\n身份悬殊之爱\n我该选哪个‥？
006021	WORLD/AREAD124.EMI	11	「はぁ、{队员01}様の\n愛にこたえることは‥\n---\nウインディアの王として\n国を治めること‥\n---\nぼくに、それが\nできるだろうか‥？	「呼，回应{队员01}大人\n的爱意‥\n---\n与作为温迪亚的王\n治理国家‥\n---\n我究竟能不能\n做到啊‥？
006022	WORLD/AREAD124.EMI	11	「ふぅ、エリーナ様の\n愛にこたえることは‥\n---\nルディアを敵に回す\nということ‥\n---\nぼくに、エリーナ様を\n守り抜けるだろうか‥？	「唉，回应艾莉娜大人\n的爱意‥\n---\n意味着与卢迪亚\n为敌‥\n---\n我究竟能不能\n守护住艾莉娜大人‥？
006023	WORLD/AREAD124.EMI	11	強風に、押し戻される！{延时16}	被强风推了回来！{延时16}
006024	WORLD/AREAD124.EMI	11	\n{道具0705}を手に入れた！	\n获得了{道具0705}！
006025	WORLD/AREAD124.EMI	11	{立绘8040}「ふむう‥‥？\n---\n帝国初代皇帝の\n半身‥？\n---\nルディアや、帝国が\nやっきになる理由も\nわかるが‥\n---\nなんとも大きな話だな！	{立绘8040}「唔姆‥‥？\n---\n帝国初代皇帝的\n半身‥？\n---\n卢迪亚和帝国为何\n如此执着\n也能理解‥\n---\n真是不得了的大事啊！
006026	WORLD/AREAD124.EMI	11	{立绘8040}「{队员01}よ‥\n---\nこと、ここにいたっては\n我が助力の\nおよぶべくも、ない‥\n---\n強くなったな\nいつの間にか‥‥	{立绘8040}「{队员01}啊‥\n---\n事到如今\n我的帮助\n已无济于事了‥\n---\n变强了啊\n不知不觉间‥‥
006027	WORLD/AREAD124.EMI	11	「お归りが遲いので\n心配しておりました‥\n---\nラーウィ様にはお会い\nできましたかな？	「回来得晚了\n我们都很担心‥\n---\n见到拉维\n大人了吗？
006028	WORLD/AREAD124.EMI	11	「あのように言っては\nおられても、やはり\n---\n{队员01}様が\n心配でならないのです‥\n---\n王様のためにも早く\nお戻りください‥！	「话虽那样说\n可我们还是‥\n---\n担心{队员01}大人\n担心得不行‥\n---\n为了国王也请\n早点回来‥！
006029	WORLD/AREAD124.EMI	11	「{队员01}様のこと‥\n---\nくれぐれもよろしく\nお願いしますぞ‥	「{队员01}大人的事‥\n---\n一切就拜托\n各位了‥
006030	WORLD/AREAD124.EMI	11	「エリーナ様も戻られず‥\nこの上、{队员01}様に\n何かあっては‥	「艾莉娜大人还没回来‥\n要是{队员01}大人\n再出什么事‥
006031	WORLD/AREAD124.EMI	11	「{队员01}様と\nエリーナ様のお部屋‥\n---\nいつ戻ってらしても\nよいよう‥\n---\nキレイにそうじして\n待っております。	「{队员01}大人和\n艾莉娜大人的房间‥\n---\n随时回来\n都可以‥\n---\n我们会打扫得\n干干净净恭候。
006032	WORLD/AREAD124.EMI	11	「しかし、竜というのは\n変なものですね‥\n---\nラーウィ様なんて\nあんなに大きいのが\n空に浮かんでいるなんて！	「不过，龙这种生物\n真是奇妙啊‥\n---\n拉维大人那么\n庞大的身躯\n竟浮在空中！
006033	WORLD/AREAD124.EMI	11	「ルディアの連中は\nあきらめたのか‥\n---\n最近はこの边りで\n見なくなりましたねぇ‥	「卢迪亚那帮人\n死心了吗‥\n---\n最近这一带\n都见不着他们了呢‥
006034	WORLD/AREAD124.EMI	11	「家族で食事をかこむ事が\nなくなってから‥\n---\n王様、さみしそうに\nしていらっしゃいます‥	「自从不再一家人\n围桌用饭‥\n---\n国王就总显得\n很寂寞‥
006035	WORLD/AREAD124.EMI	11	「やや、また何か\nご用ですか？	「哟哟，又有什么\n事吗？
006036	WORLD/AREAD124.EMI	11	「ああ、{队员01}様と\n結ばれれば‥\n---\nこの城が、町が、民が\n全てぼくの物に！\n---\nウフ‥、フフフ‥	「啊，只要和{队员01}大人\n结为连理‥\n---\n这座城、这镇子、还有子民\n全都归我！\n---\n呼‥、呵呵呵‥
006037	WORLD/AREAD124.EMI	11	「風の塔に\n行かれたんですか？\n---\nどうです、高かったでしょ\nいやあうらやましいなぁ‥	「您去了\n风之塔吗？\n---\n如何，很高吧\n真让人羡慕啊‥
006038	WORLD/AREAD124.EMI	11	「ここ、空気がうすくて‥\nちょっと休ませて。	「这里空气稀薄‥\n让我歇会儿。
006039	WORLD/AREAD124.EMI	11	「水をくみ上げたり\nリフトを動かしたり‥\n---\n風を利用するだけで\n便利になるもんだ。	「抽水啊\n驱动升降机啊‥\n---\n光是利用风\n就能方便这么多。
006040	WORLD/AREAD124.EMI	11	「えー‥\nすでにご存知と\n思いますが‥\n---\nこの下は、ろうやですよ。	「嗯——‥\n想必诸位\n已经知道‥\n---\n这下面是牢房哦。
006041	WORLD/AREAD124.EMI	11	「けしきは美しいし\n空気はおいしいし‥\n---\nなかなか、归る気に\nならないのよね。	「风景美丽\n空气清新‥\n---\n让人根本\n不想回去呢。
006044	WORLD/AREAD124.EMI	11	「私はまつり事にしか\nきょうみがないのですが‥\n---\n今、なにやら世界が\nただならぬ動きをしているのは\n分かりますぞ‥	「老朽只对祭祀\n之事有兴趣‥\n---\n不过，如今世界似有\n不同寻常的动向\n老朽知道‥
006045	WORLD/AREAD124.EMI	11	「私はまつり事にしか\nきょうみがないのですが‥\n---\n今、なにやら世界が\nただならぬ動きをしているのは\n分かりますぞ‥	「老朽只对祭祀\n之事有兴趣‥\n---\n不过，如今世界似有\n不同寻常的动向\n老朽知道‥
006046	WORLD/AREAD124.EMI	11	「{队员01}様のこと\nよろしくお願いいたします‥	「{队员01}大人\n就拜托各位了‥
006047	WORLD/AREAD124.EMI	11	「{队员01}様‥\n---\nずいぶんとしっかり\nされましたな‥\n---\n姉のエリーナ様に\nにてこられた‥！	「{队员01}大人‥\n---\n您变得\n沉稳可靠多了‥\n---\n和姐姐艾莉娜大人\n一模一样了‥！
006048	WORLD/AREAD124.EMI	11	「フ、フハハハハ！\n---\n見ろ‥！\n人が、ごみのようだ‥！	「呼、呼哈哈哈！\n---\n看啊‥！\n人小得像蝼蚁‥！
006049	WORLD/AREAD124.EMI	11	「お城に忍びこんだ\nコソドロが、捕まってます\n---\n近づかないほうが\nいいですよ‥	「潜入王城的\n小偷已经被抓\n---\n最好不要\n靠近哦‥
006050	WORLD/AREAD124.EMI	11	「ヘヘ、ドジふんじまった\n---\nけど‥お宝はしっかりと\n持ってきたぜ！\n---\nどうだい‥あんたの\n	「嘿嘿，栽了个大跟头\n---\n不过‥宝物可\n好好带回来了！\n---\n如何，你的\n
006051	WORLD/AREAD124.EMI	11	\n{占位01}と取り替えた！\n---\n	\n换成了{占位01}！\n---\n
006052	WORLD/AREAD124.EMI	11	「なんでも、ここの\n王様の宝物らしいぜ‥！	「据说好像是这里\n国王的宝物‥！
006053	WORLD/AREAD124.EMI	11	「ドジはふんでも\nお宝は手放さないのが\n一流ってもんだ‥！	「就算栽跟头\n宝物也绝不撒手\n这才叫一流‥！
006054	WORLD/AREAD124.EMI	11	どこからともなく、ふく風で\n風車がまわっている‥	不知从何处吹来的风\n正推动着风车‥
006055	WORLD/AREAD124.EMI	11	強風に、押し戻される！\nかべのくぼみに隱れて\n風をやりすごそう。{延时60}	被强风推了回来！\n躲进墙上的凹处\n等风头过去吧。{延时60}
006056	WORLD/AREAD127.EMI	11	しょうかんのちのした	召唤之地
006057	WORLD/AREAD127.EMI	11	フォウ帝国始祖\n{队员06}神皇\nここに召喚さる。	福乌帝国始祖\n{队员06}神皇\n召于此地。
006058	WORLD/AREAD132.EMI	11	さるでぃん。	萨鲁丁。
006059	WORLD/AREAD132.EMI	11	{框05}	{框05}
006060	WORLD/AREAD132.EMI	11	{立绘C140}「ここを、ずっと行けば‥\n---\n大陸に、着くって\n{立绘8141}ことですよね、ポコさん‥？	{立绘C140}「一直往这边走‥\n---\n就能抵达大陆\n{立绘8141}对吧，波科先生‥？
006061	WORLD/AREAD132.EMI	11	{框05}	{框05}
006062	WORLD/AREAD132.EMI	11	{框05}	{框05}
006065	WORLD/AREAD132.EMI	11	{立绘0202}「ふふふー‥\n---\nこんな所で、夜になったら\n困るって\n言ってますよ‥	{立绘0202}「呵呵呵‥\n---\n他说在这种地方\n天一黑\n可就麻烦了‥
006066	WORLD/AREAD132.EMI	11	{立绘0301}「いけない‥\n暗くなってきました‥！	{立绘0301}「糟糕‥\n天色暗下来了‥！
006067	WORLD/AREAD132.EMI	11	{立绘0403}「いかんな‥\n暗くなってきたぞ。	{立绘0403}「不好‥\n天色暗下来了。
006068	WORLD/AREAD132.EMI	11	{立绘0504}「急いだほうが\nよさそうだな。	{立绘0504}「看来最好\n抓紧些。
006071	WORLD/AREAD132.EMI	11	{立绘0605}「急がないと\n見えなくなっちまうよ！\n---\n	{立绘0605}「不抓紧\n就要看不见啦！\n---\n
006072	WORLD/AREAD132.EMI	11	{框02}{立绘8741}「ふう‥‥\n---\n{立绘C140}今日は、これ以上\n無理ですね‥‥	{框02}{立绘8741}「呼……\n---\n{立绘C140}今天无法\n再走了……
006073	WORLD/AREAD132.EMI	11	{框02}{立绘C240}「くっ‥‥\nここまで暗くなると\n道が見えないな‥	{框02}{立绘C240}「唔……\n暗成这样\n路都看不清了‥
006074	WORLD/AREAD132.EMI	11	{框02}{立绘C440}「すっかり、暗くなったな‥\n---\nひとまず、ここまでに\nした方が良さそうだ。	{框02}{立绘C440}「天已经全黑了‥\n---\n最好先\n到此为止。
006075	WORLD/AREAD132.EMI	11	{框02}{立绘8645}「もう、暗いから\n今日は、ここまでだね。\n---\n{立绘C540}「って、言ってますよ。	{框02}{立绘8645}「天已经黑了\n今天就到这里吧。\n---\n{立绘C540}「他是这么说的。
006076	WORLD/AREAD132.EMI	11	{立绘8544}「ふむ‥、しかし‥\n---\nあと、どのくらいだろう‥	{立绘8544}「嗯‥，可是‥\n---\n还有多远呢‥
006077	WORLD/AREAD132.EMI	11	{立绘C240}「こんな所で、足止めを\nくっていて‥\n---\nだいじょうぶだろうか‥	{立绘C240}「在这样的地方\n被耽搁‥\n---\n不要紧吧‥
006078	WORLD/AREAD132.EMI	11	{框05}	{框05}
006079	WORLD/AREAD132.EMI	11	{立绘C240}「そう、だな‥	{立绘C240}「是啊‥
006080	WORLD/AREAD132.EMI	11	{框06}{立绘8841}「兄さま‥、道が‥！！	{框06}{立绘8841}「兄长‥，路‥！！
006081	WORLD/AREAD132.EMI	11	{框05}	{框05}
006082	WORLD/AREAD132.EMI	11	{框05}{立绘0904}「無理をしてでも\n夜のうちに\n渡っておくべきだった！	{框05}{立绘0904}「就算勉强\n也本该趁夜里\n渡过去的！
006083	WORLD/AREAD132.EMI	11	{框06}{立绘8A41}「ご、ごめんなさい。\nわたし‥、休もうなんて\n言ってしまって‥‥	{框06}{立绘8A41}「对，对不起。\n是我‥，说了\n要休息的话……
006086	WORLD/AREAD132.EMI	11	{框06}{立绘C140}「わ‥、わたし達も\n探さないと‥！	{框06}{立绘C140}「我‥，我们也\n得去找‥！
006089	WORLD/AREAD132.EMI	11	{框05}{立绘C440}「地形からすれば\nこの边りが‥\n---\n大陸につながる\nあさせのようだが‥	{框05}{立绘C440}「从地形来看\n这一带‥\n---\n似乎就是连着大陆\n的浅滩‥
006090	WORLD/AREAD132.EMI	11	{框05}{立绘C440}「ダメだな‥\n---\nこちらの道も\nふさがってしまった‥	{框05}{立绘C440}「不行啊‥\n---\n这条路\n也被堵死了‥
006091	WORLD/AREAD132.EMI	11	{立绘C140}「つまり‥‥	{立绘C140}「也就是说……
006092	WORLD/AREAD132.EMI	11	{框05}{立绘0403}「次に、あさせが\n通れるまで‥\n---\nここで、足止めと\n言う事だな‥	{框05}{立绘0403}「要等浅滩\n再次能通行‥\n---\n就只能在此\n停留了‥
006093	WORLD/AREAD132.EMI	11	{立绘0504}「これが、落ち着いて\nいられるか‥！？	{立绘0504}「这叫人怎么\n冷静得下来‥！？
006095	WORLD/AREAD132.EMI	11	{框05}	{框05}
006096	WORLD/AREAD132.EMI	11	{立绘8645}「それは、ないね‥\n---\n	{立绘8645}「那可不会‥\n---\n
006097	WORLD/AREAD132.EMI	11	{立绘8645}「少なくとも\n	{立绘8645}「至少\n
006098	WORLD/AREAD132.EMI	11	{立绘0701}「あ、おはよう\n	{立绘0701}「啊，早安\n
006099	WORLD/AREAD132.EMI	11	{立绘0504}「‥‥‥	{立绘0504}「……
006100	WORLD/AREAD132.EMI	11	{立绘0701}「何だか、変なことに\nなっちゃいましたね‥\n---\n{立绘0101}でも‥‥\nだいじょうぶですよ。	{立绘0701}「总觉得\n事情变得好奇怪‥\n---\n{立绘0101}不过……\n不要紧的。
006103	WORLD/AREAD132.EMI	11	{立绘0605}「ま、そのうち\n渡れるさ‥\n---\n	{立绘0605}「嘛，早晚\n能过去的‥\n---\n
006105	WORLD/AREAD132.EMI	11	{立绘C140}「島の様子を\n見に行くんだったら‥\n---\nわたしも、行く！	{立绘C140}「要去看看\n岛上的情况的话‥\n---\n我也要去！
006106	WORLD/AREAD132.EMI	11	{框02}	{框02}
006107	WORLD/AREAD132.EMI	11	{框06}{立绘8544}「お、おい俺は‥‥	{框06}{立绘8544}「喂，喂我……
006108	WORLD/AREAD132.EMI	11	{框05}{立绘0403}「オタオタするな‥！\n---\n少し、頭をひやせ。	{框05}{立绘0403}「别慌慌张张的‥！\n---\n先冷静冷静。
006109	WORLD/AREAD132.EMI	11	{框05}{立绘0403}「お前は、このパーティの\nリーダーなのでは\nないのか‥！？\n---\n{立绘0D08}‥‥‥	{框05}{立绘0403}「你不正是这支\n队伍的队长\n吗‥！？\n---\n{立绘0D08}……
006110	WORLD/AREAD132.EMI	11	{框03}{立绘C340}「プカプカ‥	{框03}{立绘C340}「浮浮沉沉‥
006111	WORLD/AREAD132.EMI	11	{框03}{立绘8645}「プカプカ‥\n---\nパブパブの連中が\n言ってたろ‥？\n---\nなるようにしか、ならない\n事だって、あるよ。\nトラちゃん‥\n---\n{立绘C540}‥ですね。	{框03}{立绘8645}「浮浮沉沉‥\n---\n小酒馆那帮人\n不是说过吗‥？\n---\n有些事啊\n只能听天由命。\n小虎‥\n---\n{立绘C540}‥是呢。
006113	WORLD/AREAD132.EMI	11	{框02}{立绘C140}「ええ、それで\n何か食べ物を\n探そうって‥\n---\n言ってたんです。	{框02}{立绘C140}「嗯，所以\n我们商量着\n去找些吃的‥\n---\n就这么说的。
006115	WORLD/AREAD132.EMI	11	{立绘0605}「ま、こんな島で\nしばらく休むってのも\n悪かないね‥\n---\n	{立绘0605}「嘛，在这种岛上\n休息一阵子\n也不坏嘛‥\n---\n
006117	WORLD/AREAD132.EMI	11	{立绘0E01}「これは‥\n---\nこの边りで、つりが\nできるって\n事でしょうかね‥	{立绘0E01}「这是‥\n---\n这一带可以\n钓鱼\n的意思吗‥
006118	WORLD/AREAD132.EMI	11	{框05}{立绘0101}「つれました？\n	{框05}{立绘0101}「钓到了吗？\n
006119	WORLD/AREAD132.EMI	11	{框05}{立绘0701}「これで‥\n食べ物も、心配しないで\nよさそうですね‥	{框05}{立绘0701}「这样一来‥\n吃的也不\n用发愁了呢‥
006120	WORLD/AREAD132.EMI	11	{框05}{立绘0101}「じゃ、みんなの所に\n戻りましょうか‥	{框05}{立绘0101}「那，回大家\n那里去吧‥
006121	WORLD/AREAD132.EMI	11	{框05}	{框05}
006122	WORLD/AREAD132.EMI	11	{框05}{立绘0701}「そうですか‥\n---\n	{框05}{立绘0701}「这样啊‥\n---\n
006123	WORLD/AREAD132.EMI	11	{框04}{立绘C040}	{框04}{立绘C040}
006124	WORLD/AREAD132.EMI	11	{框05}{立绘0101}「じゃ、がんばって下さいね\n	{框05}{立绘0101}「那，请加油哦\n
006125	WORLD/AREAD132.EMI	11	{框05}	{框05}
006126	WORLD/AREAD132.EMI	11	{框05}	{框05}
006127	WORLD/AREAD132.EMI	11	{框05}{立绘0701}「うんうん、じゃなくて\n	{框05}{立绘0701}「嗯嗯，不是啦\n
006128	WORLD/AREAD132.EMI	11	{框05}{立绘0701}「ごめんなさい\n	{框05}{立绘0701}「对不起\n
006129	WORLD/AREAD132.EMI	11	{框02}	{框02}
006130	WORLD/AREAD132.EMI	11	{框02}{立绘9049}「つめたーい‥\n---\n{队员04}さんも‥‥	{框02}{立绘9049}「好凉呀‥\n---\n{队员04}先生也……
006131	WORLD/AREAD132.EMI	11	{框02}{立绘9149}「気持ちいいですねー‥！	{框02}{立绘9149}「真舒服呢‥！
006132	WORLD/AREAD132.EMI	11	{框02}{立绘9249}「あー‥\n---\n{队员04}さんって\n意外に‥‥	{框02}{立绘9249}「啊‥\n---\n{队员04}先生\n意外地……
006133	WORLD/AREAD132.EMI	11	{框02}{立绘130A}「ふん‥‥\n---\n大きいからどうだと\n言うものでも、ないがな‥	{框02}{立绘130A}「哼……\n---\n块头大也不代表\n就怎么了不起‥
006134	WORLD/AREAD132.EMI	11	{框02}{立绘9449}「ばか、	{框02}{立绘9449}「笨蛋，
006135	WORLD/AREAD132.EMI	11	{框05}	{框05}
006136	WORLD/AREAD132.EMI	11	{框06}{立绘C240}「ああ‥‥\nすまなかったな‥\n---\nあさせが通れなくなって\nあせってしまって‥	{框06}{立绘C240}「啊……\n对不住了‥\n---\n浅滩过不去\n我就急了‥
006137	WORLD/AREAD132.EMI	11	{框05}{立绘0101}「きっと、すぐに\n通れるようになりますよ‥	{框05}{立绘0101}「一定很快\n就能通行了‥
006138	WORLD/AREAD132.EMI	11	{框06}{立绘C140}「	{框06}{立绘C140}「
006139	WORLD/AREAD132.EMI	11	{框06}{立绘0101}「兄さま、わたし達\nおさかなとって来ますね。	{框06}{立绘0101}「兄长，我们去\n抓鱼回来。
006140	WORLD/AREAD132.EMI	11	{立绘0504}「なるように、なる‥\nか‥‥‥	{立绘0504}「顺其自然\n吗……
006145	WORLD/AREAD132.EMI	11	{立绘0701}「どうしたんです\n	{立绘0701}「怎么了\n
006146	WORLD/AREAD132.EMI	11	{立绘0A01}「	{立绘0A01}「
